"order_date","product_name","category","quantity","price","total_amount"
"2025-10-18 16:56:56","Tiramisu","Pastries",4,"196.55","786.20"
"2025-10-18 14:01:02","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-10-18 10:23:09","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-10-18 04:49:17","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-10-18 02:29:14","Tea","Beverages",1,"106.18","106.18"
"2025-10-18 00:41:57","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-10-17 23:15:51","Tiramisu","Pastries",3,"196.55","589.65"
"2025-10-17 18:22:14","Macchiato","Pastries",2,"93.97","187.94"
"2025-10-17 16:34:22","Latte","Pastries",1,"108.74","108.74"
"2025-10-17 12:01:12","Chai Latte","Pastries",4,"100.50","402.00"
"2025-10-17 10:41:13","Tiramisu","Pastries",1,"196.55","196.55"
"2025-10-17 08:26:39","Tea","Beverages",2,"106.18","212.36"
"2025-10-17 08:08:00","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-10-17 07:09:25","Mocha","Pastries",3,"61.74","185.22"
"2025-10-17 06:20:59","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-10-17 02:24:21","Eclair","Pastries",3,"146.12","438.36"
"2025-10-16 22:26:57","Mocha","Pastries",2,"61.74","123.48"
"2025-10-16 19:40:15","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-10-16 14:54:52","Almonds","Pastries",1,"5.59","5.59"
"2025-10-16 14:52:53","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-10-16 14:33:04","Tea","Beverages",5,"106.18","530.90"
"2025-10-16 14:26:45","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-10-16 13:21:26","Americano","Pastries",1,"80.96","80.96"
"2025-10-16 12:00:29","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-10-16 11:48:23","Eclair","Pastries",4,"146.12","584.48"
"2025-10-16 09:24:29","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-10-16 06:00:27","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-10-16 04:34:19","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-10-16 00:05:33","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-10-15 23:31:27","Eclair","Pastries",3,"146.12","438.36"
"2025-10-15 21:27:00","Baguette","Pastries",4,"133.77","535.08"
"2025-10-15 20:40:14","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-10-15 13:05:18","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-10-15 12:34:40","Baguette","Pastries",1,"133.77","133.77"
"2025-10-15 12:02:32","Almonds","Pastries",1,"5.59","5.59"
"2025-10-15 07:40:57","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-10-14 22:19:34","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-10-14 20:29:26","Almonds","Pastries",5,"5.59","27.95"
"2025-10-14 15:17:08","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-10-14 11:12:13","Cappuccino","Pastries",2,"76.25","152.50"
"2025-10-14 10:18:28","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-10-14 05:50:22","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-10-14 02:11:46","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-10-13 14:04:15","Eclair","Pastries",2,"146.12","292.24"
"2025-10-13 12:01:40","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-10-13 07:58:51","Chai Latte","Pastries",5,"100.50","502.50"
"2025-10-13 07:33:29","Eclair","Pastries",5,"146.12","730.60"
"2025-10-13 05:53:00","Baguette","Pastries",4,"133.77","535.08"
"2025-10-13 04:18:11","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-10-13 03:19:41","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-10-13 02:22:23","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-10-12 23:59:04","Almonds","Pastries",5,"5.59","27.95"
"2025-10-12 22:07:47","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-10-12 20:54:09","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-10-12 19:45:19","Latte","Pastries",1,"108.74","108.74"
"2025-10-12 18:40:04","Almonds","Pastries",4,"5.59","22.36"
"2025-10-12 18:05:14","Espresso","Pastries",1,"195.76","195.76"
"2025-10-12 17:04:50","Chai Latte","Pastries",2,"100.50","201.00"
"2025-10-12 14:56:45","Latte","Pastries",5,"108.74","543.70"
"2025-10-12 14:28:21","Cappuccino","Pastries",2,"76.25","152.50"
"2025-10-12 12:22:58","Latte","Pastries",2,"108.74","217.48"
"2025-10-12 07:17:17","Almonds","Pastries",2,"5.59","11.18"
"2025-10-12 03:23:41","Eclair","Pastries",3,"146.12","438.36"
"2025-10-12 01:28:01","Eclair","Pastries",4,"146.12","584.48"
"2025-10-11 19:50:08","Flat White","Pastries",2,"113.21","226.42"
"2025-10-11 16:15:32","Flat White","Pastries",1,"113.21","113.21"
"2025-10-11 14:37:01","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-10-11 13:43:41","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-10-11 08:36:04","Macchiato","Pastries",3,"93.97","281.91"
"2025-10-11 06:01:40","Latte","Pastries",5,"108.74","543.70"
"2025-10-10 18:57:42","Americano","Pastries",4,"80.96","323.84"
"2025-10-10 18:53:50","Mocha","Pastries",3,"61.74","185.22"
"2025-10-10 16:35:04","Cappuccino","Pastries",2,"76.25","152.50"
"2025-10-10 16:24:18","Mocha","Pastries",4,"61.74","246.96"
"2025-10-10 12:19:41","Latte","Pastries",3,"108.74","326.22"
"2025-10-10 10:45:28","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-10-10 07:45:40","Flat White","Pastries",3,"113.21","339.63"
"2025-10-10 05:26:14","Chai Latte","Pastries",5,"100.50","502.50"
"2025-10-10 00:58:13","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-10-09 21:10:26","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-10-09 16:05:50","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-10-09 15:58:26","Baguette","Pastries",3,"133.77","401.31"
"2025-10-09 14:12:50","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-10-09 13:00:08","Mocha","Pastries",1,"61.74","61.74"
"2025-10-09 09:47:08","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-10-09 08:33:57","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-10-09 08:21:27","Macchiato","Pastries",2,"93.97","187.94"
"2025-10-09 07:45:01","Baguette","Pastries",4,"133.77","535.08"
"2025-10-09 05:43:12","Tiramisu","Pastries",2,"196.55","393.10"
"2025-10-09 01:28:56","Americano","Pastries",2,"80.96","161.92"
"2025-10-08 23:19:27","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-10-08 21:58:58","Cappuccino","Pastries",5,"76.25","381.25"
"2025-10-08 18:08:40","Baguette","Pastries",4,"133.77","535.08"
"2025-10-08 13:09:59","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-10-08 08:49:30","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-10-08 04:01:14","Latte","Pastries",4,"108.74","434.96"
"2025-10-07 21:47:02","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-10-07 21:43:01","Flat White","Pastries",2,"113.21","226.42"
"2025-10-07 21:25:19","Latte","Pastries",3,"108.74","326.22"
"2025-10-07 18:44:47","Cappuccino","Pastries",2,"76.25","152.50"
"2025-10-07 16:02:29","Flat White","Pastries",4,"113.21","452.84"
"2025-10-07 14:32:47","Cappuccino","Pastries",4,"76.25","305.00"
"2025-10-07 09:08:10","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-10-07 04:04:59","Espresso","Pastries",5,"195.76","978.80"
"2025-10-06 23:41:19","Americano","Pastries",2,"80.96","161.92"
"2025-10-06 23:05:34","Macchiato","Pastries",5,"93.97","469.85"
"2025-10-06 20:53:26","Cappuccino","Pastries",5,"76.25","381.25"
"2025-10-06 18:37:16","Chai Latte","Pastries",3,"100.50","301.50"
"2025-10-06 17:59:57","Almonds","Pastries",2,"5.59","11.18"
"2025-10-06 17:16:52","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-10-06 17:11:59","Cappuccino","Pastries",4,"76.25","305.00"
"2025-10-06 15:49:35","Baguette","Pastries",1,"133.77","133.77"
"2025-10-06 15:22:49","Cappuccino","Pastries",5,"76.25","381.25"
"2025-10-06 13:12:26","Macchiato","Pastries",1,"93.97","93.97"
"2025-10-05 23:47:53","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-10-05 23:01:40","Macchiato","Pastries",2,"93.97","187.94"
"2025-10-05 21:03:04","Latte","Pastries",4,"108.74","434.96"
"2025-10-05 19:51:42","Macchiato","Pastries",4,"93.97","375.88"
"2025-10-05 12:36:10","Mocha","Pastries",2,"61.74","123.48"
"2025-10-05 10:23:08","Americano","Pastries",4,"80.96","323.84"
"2025-10-05 03:49:01","Cappuccino","Pastries",4,"76.25","305.00"
"2025-10-05 03:03:31","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-10-04 21:54:48","Cappuccino","Pastries",4,"76.25","305.00"
"2025-10-04 18:45:49","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-10-04 16:23:16","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-10-04 13:14:08","Chai Latte","Pastries",3,"100.50","301.50"
"2025-10-04 11:09:36","Espresso","Pastries",1,"195.76","195.76"
"2025-10-04 10:32:43","Eclair","Pastries",2,"146.12","292.24"
"2025-10-04 09:30:17","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-10-04 04:30:50","Chai Latte","Pastries",2,"100.50","201.00"
"2025-10-04 02:00:42","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-10-03 17:39:02","Tea","Beverages",5,"106.18","530.90"
"2025-10-03 16:37:05","Baguette","Pastries",5,"133.77","668.85"
"2025-10-03 08:26:21","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-10-03 07:53:35","Espresso","Pastries",4,"195.76","783.04"
"2025-10-03 06:12:48","Macchiato","Pastries",1,"93.97","93.97"
"2025-10-03 03:21:18","Tiramisu","Pastries",1,"196.55","196.55"
"2025-10-03 02:29:16","Tiramisu","Pastries",3,"196.55","589.65"
"2025-10-03 02:12:50","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-10-03 00:33:08","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-10-03 00:06:43","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-10-02 22:15:29","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-10-02 16:04:46","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-10-02 15:07:58","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-10-02 13:45:35","Almonds","Pastries",4,"5.59","22.36"
"2025-10-02 10:59:21","Americano","Pastries",2,"80.96","161.92"
"2025-10-02 06:09:58","Mocha","Pastries",4,"61.74","246.96"
"2025-10-02 05:22:24","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-10-02 02:59:37","Eclair","Pastries",4,"146.12","584.48"
"2025-10-01 23:01:10","Flat White","Pastries",4,"113.21","452.84"
"2025-10-01 22:49:37","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-10-01 19:08:13","Tiramisu","Pastries",4,"196.55","786.20"
"2025-10-01 13:55:29","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-10-01 13:16:24","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-10-01 12:01:14","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-10-01 06:53:19","Eclair","Pastries",5,"146.12","730.60"
"2025-10-01 06:31:04","Chai Latte","Pastries",3,"100.50","301.50"
"2025-10-01 05:07:31","Baguette","Pastries",5,"133.77","668.85"
"2025-10-01 03:20:21","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-09-30 23:49:38","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-09-30 23:40:56","Espresso","Pastries",5,"195.76","978.80"
"2025-09-30 22:49:07","Tea","Beverages",2,"106.18","212.36"
"2025-09-30 22:06:45","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-09-30 18:08:01","Baguette","Pastries",1,"133.77","133.77"
"2025-09-30 14:51:47","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-09-30 14:13:02","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-09-30 12:23:00","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-09-30 07:01:02","Eclair","Pastries",3,"146.12","438.36"
"2025-09-30 01:13:33","Cappuccino","Pastries",3,"76.25","228.75"
"2025-09-30 00:51:59","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-09-30 00:27:42","Cappuccino","Pastries",1,"76.25","76.25"
"2025-09-29 23:46:28","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-09-29 21:06:03","Chai Latte","Pastries",1,"100.50","100.50"
"2025-09-29 20:48:08","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-09-29 17:56:10","Eclair","Pastries",5,"146.12","730.60"
"2025-09-29 15:52:42","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-09-29 15:42:32","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-09-29 15:07:30","Espresso","Pastries",4,"195.76","783.04"
"2025-09-29 13:43:08","Espresso","Pastries",4,"195.76","783.04"
"2025-09-29 10:19:51","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-09-29 08:04:41","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-09-29 06:50:30","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-29 03:14:39","Latte","Pastries",5,"108.74","543.70"
"2025-09-29 01:55:46","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-29 00:41:47","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-09-28 22:11:34","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-09-28 18:42:39","Flat White","Pastries",5,"113.21","566.05"
"2025-09-28 18:09:39","Macchiato","Pastries",1,"93.97","93.97"
"2025-09-28 16:29:16","Flat White","Pastries",5,"113.21","566.05"
"2025-09-28 15:59:11","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-28 15:09:45","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-09-28 11:51:32","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-09-28 11:33:26","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-09-27 13:26:27","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-09-27 10:26:25","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-09-27 03:13:38","Chai Latte","Pastries",2,"100.50","201.00"
"2025-09-27 00:07:37","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-09-26 21:04:19","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-09-26 15:09:20","Espresso","Pastries",4,"195.76","783.04"
"2025-09-26 09:40:05","Latte","Pastries",3,"108.74","326.22"
"2025-09-26 08:35:12","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-09-26 07:10:32","Eclair","Pastries",5,"146.12","730.60"
"2025-09-26 05:26:56","Latte","Pastries",4,"108.74","434.96"
"2025-09-26 02:50:37","Tea","Beverages",2,"106.18","212.36"
"2025-09-26 02:36:23","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-09-25 19:22:39","Tiramisu","Pastries",3,"196.55","589.65"
"2025-09-25 14:51:19","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-09-25 14:38:07","Eclair","Pastries",1,"146.12","146.12"
"2025-09-25 12:27:31","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-09-25 11:14:20","Tea","Beverages",5,"106.18","530.90"
"2025-09-25 09:20:11","Latte","Pastries",5,"108.74","543.70"
"2025-09-25 08:43:29","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-09-25 06:57:51","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-09-25 06:39:53","Eclair","Pastries",5,"146.12","730.60"
"2025-09-25 03:17:27","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-09-24 23:02:38","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-09-24 22:17:12","Baguette","Pastries",2,"133.77","267.54"
"2025-09-24 19:40:45","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-09-24 16:22:10","Chai Latte","Pastries",4,"100.50","402.00"
"2025-09-24 16:02:04","Tea","Beverages",3,"106.18","318.54"
"2025-09-24 15:39:28","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-09-24 12:20:13","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-09-24 06:18:34","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-09-24 05:58:09","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-09-24 04:26:38","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-09-24 04:04:29","Chai Latte","Pastries",2,"100.50","201.00"
"2025-09-24 03:57:42","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-09-24 03:13:37","Macchiato","Pastries",1,"93.97","93.97"
"2025-09-23 21:38:09","Flat White","Pastries",3,"113.21","339.63"
"2025-09-23 18:45:50","Flat White","Pastries",3,"113.21","339.63"
"2025-09-23 16:12:11","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-09-23 16:10:22","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-09-23 12:30:32","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-09-23 12:08:36","Macchiato","Pastries",4,"93.97","375.88"
"2025-09-23 12:05:56","Espresso","Pastries",2,"195.76","391.52"
"2025-09-23 09:36:50","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-09-23 08:45:34","Cappuccino","Pastries",5,"76.25","381.25"
"2025-09-23 07:05:31","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-09-23 06:35:08","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-09-23 04:34:16","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-23 00:48:01","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-22 17:56:38","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-09-22 14:03:43","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-09-22 12:53:09","Baguette","Pastries",5,"133.77","668.85"
"2025-09-22 11:25:26","Mocha","Pastries",4,"61.74","246.96"
"2025-09-22 11:19:18","Tiramisu","Pastries",1,"196.55","196.55"
"2025-09-22 10:34:25","Espresso","Pastries",2,"195.76","391.52"
"2025-09-22 10:27:51","Cappuccino","Pastries",2,"76.25","152.50"
"2025-09-22 08:42:39","Mocha","Pastries",2,"61.74","123.48"
"2025-09-22 06:18:32","Macchiato","Pastries",4,"93.97","375.88"
"2025-09-22 04:36:42","Espresso","Pastries",4,"195.76","783.04"
"2025-09-21 23:54:23","Latte","Pastries",1,"108.74","108.74"
"2025-09-21 23:20:39","Mocha","Pastries",5,"61.74","308.70"
"2025-09-21 23:13:26","Flat White","Pastries",5,"113.21","566.05"
"2025-09-21 21:05:08","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-09-21 17:59:33","Macchiato","Pastries",2,"93.97","187.94"
"2025-09-21 17:03:49","Macchiato","Pastries",1,"93.97","93.97"
"2025-09-21 15:23:14","Baguette","Pastries",3,"133.77","401.31"
"2025-09-21 13:11:37","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-09-21 07:09:51","Flat White","Pastries",4,"113.21","452.84"
"2025-09-21 04:02:32","Espresso","Pastries",5,"195.76","978.80"
"2025-09-21 00:23:20","Eclair","Pastries",4,"146.12","584.48"
"2025-09-20 23:53:32","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-09-20 21:51:48","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-09-20 20:31:42","Chai Latte","Pastries",3,"100.50","301.50"
"2025-09-20 19:44:34","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-09-20 18:29:59","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-09-20 18:20:04","Americano","Pastries",4,"80.96","323.84"
"2025-09-20 14:10:46","Americano","Pastries",3,"80.96","242.88"
"2025-09-20 11:36:53","Almonds","Pastries",3,"5.59","16.77"
"2025-09-20 08:24:53","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-09-20 07:58:26","Espresso","Pastries",1,"195.76","195.76"
"2025-09-20 07:23:16","Baguette","Pastries",3,"133.77","401.31"
"2025-09-20 07:11:49","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-09-19 23:37:19","Espresso","Pastries",1,"195.76","195.76"
"2025-09-19 22:11:05","Mocha","Pastries",2,"61.74","123.48"
"2025-09-19 12:42:18","Baguette","Pastries",2,"133.77","267.54"
"2025-09-19 11:38:56","Espresso","Pastries",3,"195.76","587.28"
"2025-09-19 11:30:21","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-09-19 08:40:13","Eclair","Pastries",3,"146.12","438.36"
"2025-09-19 06:13:09","Eclair","Pastries",1,"146.12","146.12"
"2025-09-19 03:20:14","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-09-19 02:56:58","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-09-19 01:33:57","Mocha","Pastries",5,"61.74","308.70"
"2025-09-18 23:26:21","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-09-18 20:48:13","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-09-18 19:58:58","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-09-18 12:44:27","Almond Croissant","Pastries",2,"8.42","16.84"
"2025-09-18 11:47:02","Tea","Beverages",1,"106.18","106.18"
"2025-09-18 04:46:56","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-09-18 04:14:15","Eclair","Pastries",4,"146.12","584.48"
"2025-09-17 04:28:51","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-09-16 19:35:01","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-09-16 07:53:29","Macchiato","Pastries",1,"93.97","93.97"
"2025-09-16 03:29:32","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-09-15 22:51:08","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-09-15 22:02:05","Eclair","Pastries",2,"146.12","292.24"
"2025-09-15 21:47:46","Flat White","Pastries",2,"113.21","226.42"
"2025-09-15 21:36:26","Macchiato","Pastries",4,"93.97","375.88"
"2025-09-15 18:39:41","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-09-15 18:36:44","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-09-15 17:26:00","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-09-15 12:36:48","Mocha","Pastries",1,"61.74","61.74"
"2025-09-15 07:13:08","Baguette","Pastries",3,"133.77","401.31"
